"doc_id","word","brand"
7788,"flavor","bj"
7788,"short","bj"
7794,"pint","bj"
7794,"super","bj"
7794,"disappointed","bj"
7794,"taste","bj"
7794,"amazing","bj"
7794,"pretty","bj"
7794,"disappointing","bj"
7800,"type","bj"
7800,"person","bj"
7800,"write","bj"
7800,"put","bj"
7800,"spoon","bj"
7800,"mouth","bj"
7800,"wait","bj"
7800,"great","bj"
7800,"taste","bj"
7800,"weak","bj"
7800,"flavor","bj"
7800,"taste","bj"
7800,"repackage","bj"
7800,"sell","bj"
7800,"single","bj"
7800,"spoon","bj"
7800,"nesquik","bj"
7800,"gallon","bj"
7800,"flavour","bj"
7800,"pay","bj"
7800,"super","bj"
7800,"overpriced","bj"
7800,"rubbish","bj"
7800,"like","bj"
7800,"bad","bj"
7800,"fussy","bj"
7800,"eater","bj"
7800,"dislike","bj"
7800,"general","bj"
7800,"flavour","bj"
7800,"bad","bj"
7800,"weak","bj"
7800,"bargain","bj"
7800,"supermarket","bj"
7800,"taste","bj"
7800,"like","bj"
7800,"taste","bj"
7800,"like","bj"
7800,"cake","bj"
7800,"gatorade","bj"
7800,"taste","bj"
7800,"like","bj"
7800,"guess","bj"
7800,"great","bj"
7800,"find","bj"
7800,"mayonnaise","bj"
7800,"spicy","bj"
7801,"buy","bj"
7801,"start","bj"
7801,"top","bj"
7801,"inch","bj"
7801,"down","bj"
7801,"dissapeare","bj"
7801,"middle","bj"
7801,"buy","bj"
7801,"buy","bj"
7801,"decent","bj"
7801,"flavor","bj"
7805,"amazing","bj"
7805,"love","bj"
7805,"mocha","bj"
7805,"delicious","bj"
7805,"tub","bj"
7805,"mocha","bj"
7805,"bit","bj"
7805,"usual","bj"
7805,"chuck","bj"
7805,"batch","bj"
7805,"flavor","bj"
7805,"amazing","bj"
7806,"favorite","bj"
7806,"wow","bj"
7806,"like","bj"
7806,"flavor","bj"
7806,"flavor","bj"
7806,"buy","bj"
7806,"like","bj"
7812,"make","bj"
7812,"buy","bj"
7812,"icy","bj"
7812,"lose","bj"
7812,"major","bj"
7812,"flavor","bj"
7812,"piece","bj"
7812,"small","bj"
7812,"amount","bj"
7816,"buy","bj"
7816,"icy","bj"
7816,"lose","bj"
7816,"major","bj"
7816,"flavor","bj"
7816,"piece","bj"
7816,"small","bj"
7816,"amount","bj"
7831,"like","bj"
7831,"literally","bj"
7831,"like","bj"
7831,"husband","bj"
7831,"like","bj"
7831,"fight","bj"
7831,"intense","bj"
7832,"read","bj"
7832,"correct","bj"
7832,"product","bj"
7832,"like","bj"
7832,"plug","bj"
7832,"disappoint","bj"
7834,"buy","bj"
7834,"publix","bj"
7834,"day","bj"
7834,"ago","bj"
7834,"love","bj"
7834,"notice","bj"
7834,"stop","bj"
7834,"disappointing","bj"
7834,"favorite","bj"
7835,"love","bj"
7835,"combination","bj"
7835,"disappoint","bj"
7835,"bottom","bj"
7836,"flavor","bj"
7836,"combination","bj"
7836,"flavor","bj"
7836,"soft","bj"
7836,"delightful","bj"
7836,"problem","bj"
7836,"stop","bj"
7836,"halfway","bj"
7836,"pint","bj"
7836,"render","bj"
7836,"pint","bj"
7836,"completely","bj"
7836,"pint","bj"
7836,"boyfriend","bj"
7836,"grab","bj"
7836,"small","bj"
7836,"bowl","bj"
7836,"leave","bj"
7836,"flavor","bj"
7836,"enjoy","bj"
7836,"person","bj"
7836,"time","bj"
7836,"rest","bj"
7836,"pint","bj"
7836,"ready","bj"
7836,"toss","bj"
7836,"flavor","bj"
7836,"poor","bj"
7836,"execution","bj"
7836,"recommend","bj"
7836,"dollop","bj"
7837,"love","bj"
7837,"time","bj"
7837,"buy","bj"
7837,"tub","bj"
7837,"stop","bj"
7837,"halfway","bj"
7837,"down","bj"
7837,"disappointing","bj"
7837,"bit","bj"
7837,"bottom","bj"
7837,"tub","bj"
7837,"boring","bj"
7837,"buy","bj"
7837,"anymore","bj"
7838,"favorite","bj"
7838,"flavor","bj"
7838,"love","bj"
7838,"time","bj"
7838,"buy","bj"
7838,"flavor","bj"
7838,"disappointed","bj"
7838,"hope","bj"
7838,"normal","bj"
7838,"quality","bj"
7838,"control","bj"
7838,"issue","bj"
7839,"buy","bj"
7839,"time","bj"
7839,"expect","bj"
7839,"down","bj"
7839,"stop","bj"
7839,"research","bj"
7839,"find","bj"
7839,"down","bj"
7839,"buy","bj"
7839,"friend","bj"
7839,"buy","bj"
7839,"disappointment","bj"
7839,"stop","bj"
7839,"purchase","bj"
7839,"centre","bj"
7839,"buy","bj"
7839,"chocololate","bj"
7841,"obviosly","bj"
7841,"read","bj"
7841,"clear","bj"
7841,"intention","bj"
7841,"bottom","bj"
7841,"cost","bj"
7841,"major","bj"
7841,"lack","bj"
7841,"lot","bj"
7841,"taste","bj"
7841,"hard","bj"
7841,"creamy","bj"
7841,"amazing","bj"
7841,"lot","bj"
7841,"fix","bj"
7843,"gluten","bj"
7843,"free","bj"
7843,"difficult","bj"
7843,"find","bj"
7843,"great","bj"
7843,"flavor","bj"
7843,"disappointed","bj"
7843,"bottom","bj"
7843,"reason","bj"
7843,"purchase","bj"
7843,"like","bj"
7843,"continue","bj"
7843,"buy","bj"
7843,"flavor","bj"
7843,"hope","bj"
7843,"add","bj"
7843,"entire","bj"
7843,"pint","bj"
7843,"coupon","bj"
7843,"inspire","bj"
7843,"flavor","bj"
7844,"buy","bj"
7844,"pint","bj"
7844,"day","bj"
7844,"ago","bj"
7844,"super","bj"
7844,"excited","bj"
7844,"flavor","bj"
7844,"delicious","bj"
7844,"tiny","bj"
7844,"bit","bj"
7844,"top","bj"
7844,"pint","bj"
7844,"aspect","bj"
7844,"nonexistent","bj"
7844,"fluke","bj"
7844,"buck","bj"
7844,"disappointing","bj"
7845,"yesterday","bj"
7845,"buy","bj"
7845,"pint","bj"
7845,"earth","bj"
7845,"fare","bj"
7845,"grocery","bj"
7845,"date","bj"
7845,"inside","bj"
7845,"nice","bj"
7845,"suppose","bj"
7845,"tablespoon","bj"
7845,"sized","bj"
7845,"dollop","bj"
7845,"top","bj"
7845,"pint","bj"
7846,"delicious","bj"
7846,"overpower","bj"
7846,"make","bj"
7846,"eat","bj"
7846,"purchase","bj"
7846,"flavor","bj"
7846,"trade","bj"
7848,"favorite","bj"
7848,"flavor","bj"
7848,"problem","bj"
7848,"bottom","bj"
7848,"disappointing","bj"
7848,"finish","bj"
7848,"halfway","bj"
7848,"down","bj"
7848,"delicious","bj"
7849,"indulge","bj"
7849,"small","bj"
7849,"tub","bj"
7849,"run","bj"
7849,"bit","bj"
7849,"stop","bj"
7849,"middle","bj"
7849,"centre","bj"
7849,"perfect","bj"
7849,"balance","bj"
7849,"time","bj"
7849,"centre","bj"
7850,"disappointing","bj"
7850,"buy","bj"
7850,"stop","bj"
7850,"time","bj"
7850,"row","bj"
7850,"recently","bj"
7851,"love","bj"
7851,"love","bj"
7851,"flavor","bj"
7851,"great","bj"
7851,"end","bj"
7851,"like","bj"
7851,"quarter","bj"
7851,"pint","bj"
7851,"disappointing","bj"
7852,"bring","bj"
7852,"night","bj"
7852,"flavour","bj"
7852,"amazing","bj"
7852,"shame","bj"
7852,"down","bj"
7852,"cost","bj"
7852,"australia","bj"
7852,"happy","bj"
7853,"amazing","bj"
7853,"flavour","bj"
7853,"stop","bj"
7853,"halfway","bj"
7855,"great","bj"
7855,"bottom","bj"
7855,"major","bj"
7855,"disappointment","bj"
7856,"time","bj"
7856,"purchase","bj"
7856,"stop","bj"
7856,"mid","bj"
7857,"bottom","bj"
7857,"stop","bj"
7859,"everytime","bj"
7859,"carmel","bj"
7859,"center","bj"
7861,"buy","bj"
7861,"miss","bj"
7861,"soft","bj"
7861,"disappointment","bj"
7861,"sad","bj"
7861,"eat","bj"
7861,"time","bj"
7861,"upset","bj"
7862,"nashville","bj"
7862,"local","bj"
7862,"store","bj"
7862,"karmal","bj"
7862,"long","bj"
7862,"produce","bj"
7862,"devastate","bj"
7862,"news","bj"
7862,"karmal","bj"
7862,"amazing","bj"
7862,"taste","bj"
7862,"eat","bj"
7862,"error","bj"
7862,"partake","bj"
7862,"wonderful","bj"
7862,"experience","bj"
7862,"karmal","bj"
7862,"anxiously","bj"
7862,"await","bj"
7862,"hear","bj"
7866,"love","bj"
7866,"flavor","bj"
7866,"thick","bj"
7866,"gooey","bj"
7866,"glob","bj"
7866,"middle","bj"
7866,"problem","bj"
7866,"container","bj"
7866,"longer","bj"
7866,"time","bj"
7866,"bad","bj"
7866,"batch","bj"
7866,"eat","bj"
7866,"month","bj"
7866,"period","bj"
7866,"time","bj"
7866,"promise","bj"
7866,"middle","bj"
7866,"pint","bj"
7869,"make","bj"
7869,"freezer","bj"
7869,"reach","bj"
7869,"bottom","bj"
7869,"make","bj"
7869,"push","bj"
7869,"sound","bj"
7869,"save","bj"
7869,"bottom","bj"
7869,"confusion","bj"
7869,"buy","bj"
7869,"flavor","bj"
7870,"pretty","bj"
7870,"remarkable","bj"
7870,"boring","bj"
7870,"flavor","bj"
7870,"description","bj"
7870,"flavor","bj"
7870,"remind","bj"
7870,"activity","bj"
7870,"product","bj"
7870,"create","bj"
7870,"awkward","bj"
7870,"situation","bj"
7870,"curious","bj"
7870,"child","bj"
7870,"parent","bj"
7871,"recently","bj"
7871,"purchase","bj"
7871,"product","bj"
7871,"start","bj"
7871,"expect","bj"
7871,"fact","bj"
7871,"disappear","bj"
7871,"halfway","bj"
7871,"disappointed","bj"
7871,"lack","bj"
7871,"taste","bj"
7871,"like","bj"
7871,"improve","bj"
7871,"add","bj"
7876,"mixture","bj"
7876,"taste","bj"
7876,"great","bj"
7876,"favorite","bj"
7876,"tos","bj"
7876,"couple","bj"
7876,"time","bj"
7876,"purchase","bj"
7876,"stop","bj"
7876,"halfway","bj"
7876,"disappointing","bj"
7876,"considering","bj"
7876,"feature","bj"
7876,"series","bj"
7878,"customer","bj"
7878,"store","bj"
7878,"love","bj"
7878,"flavour","bj"
7878,"soft","bj"
7878,"freezing","bj"
7878,"check","bj"
7878,"freezer","bj"
7878,"fine","bj"
7878,"flavour","bj"
7878,"cursious","bj"
7878,"due","bj"
7878,"soft","bj"
7878,"middle","bj"
7880,"fan","bj"
7880,"side","bj"
7880,"favorite","bj"
7880,"flavor","bj"
7880,"addition","bj"
7880,"enjoy","bj"
7880,"side","bj"
7880,"perfectly","bj"
7880,"creamy","bj"
7880,"remain","bj"
7880,"side","bj"
7885,"fave","bj"
7885,"avaivable","bj"
7885,"sweden","bj"
7885,"notice","bj"
7885,"bottom","bj"
7885,"vegan","bj"
7887,"disappoint","bj"
7887,"down","bj"
7887,"center","bj"
7887,"pint","bj"
7887,"expect","bj"
7887,"bottom","bj"
7888,"love","bj"
7888,"favorite","bj"
7888,"awesome","bj"
7888,"blend","bj"
7891,"delicious","bj"
7891,"bottom","bj"
7895,"favorite","bj"
7895,"combos","bj"
7895,"creamy","bj"
7895,"caramelly","bj"
7895,"love","bj"
7895,"bnj","bj"
7895,"stand","bj"
7895,"racial","bj"
7895,"issue","bj"
7897,"creation","bj"
7897,"automaticly","bj"
7897,"tasty","bj"
7897,"make","bj"
7902,"love","bj"
7902,"love","bj"
7902,"combination","bj"
7902,"love","bj"
7902,"yum","bj"
7907,"amazing","bj"
7907,"amazing","bj"
7907,"prob","bj"
7907,"bottom","bj"
7907,"sad","bj"
7916,"favorite","bj"
7916,"halfway","bj"
7916,"down","bj"
7931,"eat","bj"
7931,"yummy","bj"
7931,"thing","bj"
7931,"piece","bj"
7931,"peanutbutter","bj"
7931,"case","bj"
7931,"total","bj"
7931,"peanutbutter","bj"
7931,"entire","bj"
7931,"pint","bj"
7931,"disappointed","bj"
7931,"love","bj"
7931,"peanutbutter","bj"
7932,"buy","bj"
7932,"time","bj"
7932,"fan","bj"
7932,"love","bj"
7932,"flavor","bj"
7932,"taste","bj"
7932,"fake","bj"
7932,"process","bj"
7932,"hope","bj"
7932,"bad","bj"
7932,"batch","bj"
7932,"taste","bj"
7932,"flavor","bj"
7932,"invent","bj"
7932,"flavor","bj"
7964,"enjoy","hd"
7964,"texture","hd"
7964,"creamy","hd"
7964,"smooth","hd"
7964,"sweet","hd"
7964,"crunchy","hd"
7964,"strong","hd"
7964,"bad","hd"
7964,"fan","hd"
7964,"enjoy","hd"
7964,"moderation","hd"
7964,"fiance","hd"
7964,"like","hd"
7964,"eat","hd"
7964,"entire","hd"
7964,"container","hd"
7964,"single","hd"
7964,"sitting","hd"
7964,"tasty","hd"
7964,"flavor","hd"
7964,"offer","hd"
7968,"like","hd"
7968,"sweetness","hd"
7968,"sweet","hd"
7968,"balanced","hd"
7968,"like","hd"
7968,"bit","hd"
7968,"beginning","hd"
7968,"bit","hd"
7968,"eat","hd"
7968,"find","hd"
7968,"yummy","hd"
7968,"bit","hd"
7968,"delicious","hd"
7968,"like","hd"
7968,"bit","hd"
7968,"yummy","hd"
7968,"treat","hd"
7974,"sadden","hd"
7974,"find","hd"
7974,"ounce","hd"
7974,"sell","hd"
7974,"big","hd"
7974,"size","hd"
7974,"month","hd"
7974,"supply","hd"
7974,"amazing","hd"
7974,"flavor","hd"
7974,"involve","hd"
7977,"eat","hd"
7977,"time","hd"
7977,"bit","hd"
7977,"cheap","hd"
7977,"taste","hd"
7977,"leave","hd"
7977,"unappeale","hd"
7977,"bright","hd"
7977,"like","hd"
7987,"read","hd"
7987,"ingredient","hd"
7987,"carefully","hd"
7987,"start","hd"
7987,"put","hd"
7987,"allergic","hd"
7987,"plain","hd"
7987,"work","hd"
7987,"flavour","hd"
7987,"delicious","hd"
7987,"ingredient","hd"
7987,"buy","hd"
7987,"company","hd"
7987,"product","hd"
7987,"make","hd"
7987,"sad","hd"
7987,"enjoy","hd"
7998,"adore","hd"
7998,"chow","hd"
7998,"smooth","hd"
7998,"creamy","hd"
7998,"love","hd"
7998,"flavor","hd"
7998,"noticeable","hd"
7998,"powering","hd"
7998,"ripple","hd"
7998,"prefer","hd"
7998,"chunk","hd"
7998,"chunk","hd"
7999,"super","hd"
7999,"creamy","hd"
7999,"rich","hd"
7999,"love","hd"
7999,"strong","hd"
7999,"flavor","hd"
7999,"overpowering","hd"
7999,"amount","hd"
7999,"perfect","hd"
7999,"bit","hd"
7999,"hard","hd"
7999,"bit","hd"
7999,"melt","hd"
7999,"mouth","hd"
7999,"wonderful","hd"
7999,"purchase","hd"
8007,"taste","hd"
8007,"great","hd"
8007,"love","hd"
8007,"creaminess","hd"
8007,"mix","hd"
8007,"hardness","hd"
8007,"sweetness","hd"
8007,"nice","hd"
8007,"plain","hd"
8007,"satisfying","hd"
8007,"amount","hd"
8007,"flavor","hd"
8007,"issue","hd"
8007,"fat","hd"
8007,"content","hd"
8014,"label","hd"
8014,"chocolat","hd"
8014,"chunk","hd"
8014,"chocolat","hd"
8014,"honestly","hd"
8014,"eat","hd"
8014,"ersatz","hd"
8014,"thing","hd"
8014,"guess","hd"
8014,"rethink","hd"
8014,"image","hd"
8014,"price","hd"
8023,"excited","hd"
8023,"flavor","hd"
8023,"love","hd"
8023,"amazing","hd"
8023,"texture","hd"
8023,"great","hd"
8023,"creamy","hd"
8023,"rich","hd"
8023,"satisfied","hd"
8023,"spoonful","hd"
8043,"like","hd"
8043,"flavor","hd"
8043,"enjoy","hd"
8043,"chunk","hd"
8043,"like","hd"
8043,"everything","hd"
8072,"favourite","hd"
8072,"flavour","hd"
8072,"thing","hd"
8072,"make","hd"
8072,"star","hd"
8078,"love","hd"
8078,"creaminess","hd"
8078,"sweetness","hd"
8078,"melt","hd"
8078,"tongue","hd"
8078,"rich","hd"
8078,"flavor","hd"
8090,"flavor","hd"
8090,"tasty","hd"
8090,"feel","hd"
8090,"lack","hd"
8090,"bit","hd"
8096,"delicious","hd"
8096,"rich","hd"
8096,"creamy","hd"
8096,"great","hd"
8096,"flavor","hd"
8096,"combos","hd"
8101,"tasting","hd"
8116,"flavor","hd"
8116,"pretty","hd"
8116,"marry","hd"
8116,"favorite","hd"
8116,"flavor","hd"
8116,"cup","hd"
8116,"awesome","hd"
8116,"simple","hd"
8116,"ingredient","hd"
8116,"wonderfully","hd"
8116,"pint","hd"
8116,"mini","hd"
8116,"complaint","hd"
8116,"flavor","hd"
8116,"bomb","hd"
8116,"remind","hd"
8116,"reese","hd"
8116,"kind","hd"
8116,"like","hd"
8116,"knock","hd"
8116,"portion","hd"
8116,"scrape","hd"
8116,"straight","hd"
8116,"jar","hd"
8116,"home","hd"
8116,"kitchen","hd"
8116,"counter","hd"
8116,"melt","hd"
8116,"down","hd"
8116,"sauce","hd"
8116,"texture","hd"
8116,"component","hd"
8116,"core","hd"
8116,"option","hd"
8116,"down","hd"
8116,"middle","hd"
8116,"customer","hd"
8116,"bit","hd"
8116,"chunk","hd"
8116,"option","hd"
8116,"flavor","hd"
8116,"combination","hd"
8116,"awesome","hd"
8116,"period","hd"
8117,"love","hd"
8117,"perfect","hd"
8117,"flavor","hd"
8117,"like","hd"
8117,"time","hd"
8117,"favorite","hd"
8117,"flavor","hd"
8117,"eat","hd"
8117,"quarter","hd"
8117,"half","hd"
8117,"cup","hd"
8117,"leave","hd"
8117,"sad","hd"
8117,"leftover","hd"
8117,"throw","hd"
8117,"trash","hd"
8117,"replace","hd"
8117,"amazing","hd"
8117,"flavor","hd"
8117,"cut","hd"
8117,"serve","hd"
8117,"half","hd"
8117,"make","hd"
8123,"love","hd"
8123,"kid","hd"
8123,"beg","hd"
8123,"parent","hd"
8123,"buy","hd"
8123,"brother","hd"
8123,"special","hd"
8123,"treat","hd"
8123,"mall","hd"
8123,"excited","hd"
8123,"wait","hd"
8123,"love","hd"
8123,"home","hd"
8123,"open","hd"
8123,"pint","hd"
8123,"surprise","hd"
8123,"colored","hd"
8123,"chunk","hd"
8123,"start","hd"
8123,"eat","hd"
8123,"chunk","hd"
8123,"sadly","hd"
8123,"mistaken","hd"
8123,"love","hd"
8123,"amount","hd"
8123,"chunk","hd"
8123,"sadly","hd"
8123,"flavor","hd"
8123,"pint","hd"
8123,"nonexistent","hd"
8123,"strong","hd"
8123,"flavor","hd"
8123,"compliment","hd"
8123,"better","hd"
8127,"note","hd"
8127,"power","hd"
8127,"present","hd"
8127,"expect","hd"
8127,"flavor","hd"
8127,"adult","hd"
8127,"sampling","hd"
8127,"like","hd"
8127,"discern","hd"
8127,"note","hd"
8129,"super","hd"
8129,"excited","hd"
8129,"flavor","hd"
8131,"flavor","hd"
8131,"actual","hd"
8131,"company","hd"
8131,"make","hd"
8131,"plain","hd"
8131,"flavor","hd"
8131,"complaint","hd"
8131,"taste","hd"
8131,"find","hd"
8131,"giant","hd"
8131,"mound","hd"
8131,"button","hd"
8131,"spoon","hd"
8131,"rich","hd"
8134,"ribbon","hd"
8134,"rich","hd"
8134,"bit","hd"
8134,"fold","hd"
8134,"sweet","hd"
8134,"create","hd"
8134,"playfully","hd"
8134,"indulgent","hd"
8134,"flavor","hd"
8135,"recently","hd"
8135,"purchase","hd"
8135,"cup","hd"
8135,"dismay","hd"
8135,"find","hd"
8135,"suggest","hd"
8135,"cup","hd"
8135,"put","hd"
8135,"time","hd"
8143,"love","hd"
8143,"combination","hd"
8143,"amount","hd"
8143,"everything","hd"
8143,"complaint","hd"
8143,"small","hd"
8143,"chunk","hd"
8143,"end","hd"
8143,"eat","hd"
8143,"giant","hd"
8143,"spoonful","hd"
8143,"turn","hd"
8143,"small","hd"
8143,"star","hd"
8143,"buy","hd"
8143,"decide","hd"
8143,"make","hd"
8143,"flavor","hd"
8149,"great","hd"
8149,"ruin","hd"
8149,"gobs","hd"
8149,"gobs","hd"
8149,"half","hd"
8149,"perfection","hd"
8182,"million","hd"
8182,"people","hd"
8182,"eat","hd"
8182,"allergy","hd"
8195,"day","hd"
8195,"ago","hd"
8195,"write","hd"
8195,"star","hd"
8195,"hear","hd"
8195,"back","hd"
8195,"find","hd"
8195,"pint","hd"
8195,"publix","hd"
8195,"forward","hd"
8195,"doubt","hd"
8195,"rave","hd"
8195,"year","hd"
8195,"back","hd"
8195,"introduce","hd"
8195,"special","hd"
8195,"flavor","hd"
8195,"sweet","hd"
8195,"flavor","hd"
8195,"drown","hd"
8195,"remember","hd"
8195,"crunchy","hd"
8195,"goop","hd"
8195,"put","hd"
8195,"basically","hd"
8195,"essence","hd"
8195,"unrecognizable","hd"
8195,"add","hd"
8195,"lot","hd"
8195,"flavor","hd"
8195,"star","hd"
8195,"day","hd"
8195,"ago","hd"
8211,"confuse","hd"
8211,"request","hd"
8211,"liquor","hd"
8211,"flavor","hd"
8211,"disappointing","hd"
8211,"flavor","hd"
8211,"replace","hd"
8211,"original","hd"
8211,"pralines","hd"
8211,"flavor","hd"
8211,"walgreen","hd"
8211,"exclusive","hd"
8211,"love","hd"
8211,"daaz","hd"
8211,"stop","hd"
8211,"eat","hd"
8211,"pint","hd"
8211,"serve","hd"
8211,"case","hd"
8211,"time","hd"
8211,"wife","hd"
8211,"shock","hd"
8211,"make","hd"
8211,"half","hd"
8211,"pint","hd"
8211,"taste","hd"
8211,"throw","hd"
8211,"alcohol","hd"
8211,"texture","hd"
8211,"alcohol","hd"
8211,"infuse","hd"
8211,"version","hd"
8211,"troubling","hd"
8211,"alcohol","hd"
8211,"flavor","hd"
8211,"strong","hd"
8211,"like","hd"
8211,"synthetic","hd"
8211,"flavoring","hd"
8212,"genius","hd"
8212,"retire","hd"
8212,"world","hd"
8212,"wide","hd"
8212,"classic","hd"
8212,"fire","hd"
8212,"pralines","hd"
8212,"delicious","hd"
8212,"unknown","hd"
8212,"pointless","hd"
8212,"reason","hd"
8212,"replace","hd"
8212,"weak","hd"
8212,"version","hd"
8212,"live","hd"
8212,"exist","hd"
8212,"easy","hd"
8212,"put","hd"
8212,"replacement","hd"
8212,"close","hd"
8212,"justify","hd"
8212,"original","hd"
8212,"completely","hd"
8212,"mediocre","hd"
8212,"comparison","hd"
8212,"discontinue","hd"
8212,"pralines","hd"
8212,"destroy","hd"
8212,"flavor","hd"
8212,"favorite","hd"
8212,"flavor","hd"
8212,"disappear","hd"
8212,"painful","hd"
8212,"fashion","hd"
8212,"goodness","hd"
8212,"sake","hd"
8215,"buy","hd"
8215,"boston","hd"
8215,"friend","hd"
8215,"notonly","hd"
8215,"alcohol","hd"
8215,"properly","hd"
8215,"max","hd"
8215,"crunchy","hd"
8215,"bite","hd"
8215,"pot","hd"
8215,"box","hd"
8215,"put","hd"
8215,"main","hd"
8215,"ingredient","hd"
8215,"wrong","hd"
8215,"feel","hd"
8215,"full","hd"
8215,"air","hd"
8215,"like","hd"
8215,"mousse","hd"
8215,"bad","hd"
8215,"experience","hd"
8215,"make","hd"
8215,"regular","hd"
8216,"excited","hd"
8216,"store","hd"
8216,"finally","hd"
8216,"back","hd"
8216,"stock","hd"
8216,"buy","hd"
8216,"disappointed","hd"
8216,"taste","hd"
8216,"flavor","hd"
8216,"strong","hd"
8216,"powerful","hd"
8216,"feel","hd"
8216,"like","hd"
8216,"enjoy","hd"
8216,"like","hd"
8216,"love","hd"
8216,"strong","hd"
8216,"buy","hd"
8217,"sit","hd"
8217,"pint","hd"
8217,"front","hd"
8217,"open","hd"
8217,"minute","hd"
8217,"ago","hd"
8217,"excited","hd"
8217,"taste","hd"
8217,"horrendus","hd"
8217,"taste","hd"
8217,"oit","hd"
8217,"mouth","hd"
8217,"bourbam","hd"
8217,"flavor","hd"
8217,"terrible","hd"
8217,"male","hd"
8217,"tastws","hd"
8217,"worse","hd"
8217,"hut","hd"
8217,"time","hd"
8217,"low","hd"
8217,"ribbon","hd"
8217,"top","hd"
8217,"sweet","hd"
8217,"disfuste","hd"
8217,"eat","hd"
8217,"finish","hd"
8217,"total","hd"
8217,"wate","hd"
8217,"money","hd"
8222,"disappointed","hd"
8222,"flavor","hd"
8222,"overpowering","hd"
8222,"text","hd"
8223,"love","hd"
8223,"flavor","hd"
8223,"aweful","hd"
8223,"flavor","hd"
8223,"strong","hd"
8223,"taste","hd"
8223,"handle","hd"
8223,"toss","hd"
8225,"eat","hd"
8225,"countless","hd"
8225,"pint","hd"
8225,"life","hd"
8225,"disappointed","hd"
8225,"flavor","hd"
8225,"inedible","hd"
8225,"overwhelming","hd"
8225,"taste","hd"
8225,"sweetness","hd"
8225,"toss","hd"
8225,"remain","hd"
8225,"pint","hd"
8225,"bite","hd"
8227,"wait","hd"
8227,"tear","hd"
8227,"pint","hd"
8227,"wow","hd"
8227,"alcohol","hd"
8227,"flavor","hd"
8227,"overpower","hd"
8227,"bite","hd"
8227,"instinct","hd"
8227,"toss","hd"
8227,"figure","hd"
8227,"eat","hd"
8227,"eventually","hd"
8227,"used","hd"
8227,"work","hd"
8227,"spoon","hd"
8227,"burbon","hd"
8227,"alochol","hd"
8227,"flavor","hd"
8227,"strong","hd"
8227,"strong","hd"
8227,"eventually","hd"
8227,"end","hd"
8227,"toss","hd"
8227,"tone","hd"
8227,"down","hd"
8227,"alcohol","hd"
8227,"flavor","hd"
8227,"case","hd"
8228,"bad","hd"
8228,"eat","hd"
8228,"lot","hd"
8228,"life","hd"
8228,"flavor","hd"
8228,"recommend","hd"
8228,"like","hd"
8228,"drink","hd"
8228,"drunk","hd"
8230,"pick","hd"
8230,"flavor","hd"
8230,"randomly","hd"
8230,"local","hd"
8230,"kroger","hd"
8230,"store","hd"
8230,"couple","hd"
8230,"day","hd"
8230,"ago","hd"
8230,"flavor","hd"
8230,"shelf","hd"
8230,"sample","hd"
8230,"drinker","hd"
8230,"surprised","hd"
8230,"flavor","hd"
8230,"urban","hd"
8230,"week","hd"
8230,"ago","hd"
8230,"mind","hd"
8230,"fully","hd"
8230,"fan","hd"
8230,"flavor","hd"
8230,"burn","hd"
8230,"alcohol","hd"
8230,"strong","hd"
8230,"sense","hd"
8230,"blend","hd"
8230,"smoothly","hd"
8230,"haagan","hd"
8230,"soak","hd"
8230,"throw","hd"
8230,"flavor","hd"
8230,"interesting","hd"
8230,"whim","hd"
8230,"flavor","hd"
8230,"back","hd"
8231,"pick","hd"
8231,"flavor","hd"
8231,"favorite","hd"
8231,"mine","hd"
8231,"lineup","hd"
8231,"shock","hd"
8231,"disappointing","hd"
8231,"product","hd"
8231,"turn","hd"
8231,"flavor","hd"
8231,"combination","hd"
8231,"texture","hd"
8231,"hate","hd"
8231,"hate","hd"
8233,"overwhelmingly","hd"
8233,"sweet","hd"
8233,"disgusting","hd"
8233,"sweet","hd"
8233,"encrust","hd"
8233,"make","hd"
8233,"bad","hd"
8233,"bad","hd"
8233,"eat","hd"
8233,"utterly","hd"
8233,"disgust","hd"
8233,"halfway","hd"
8233,"pint","hd"
8233,"toss","hd"
8233,"rightful","hd"
8233,"garbage","hd"
8233,"offensively","hd"
8233,"sweet","hd"
8233,"disgusting","hd"
8235,"bite","hd"
8235,"remind","hd"
8235,"nut","hd"
8235,"childhood","hd"
8235,"strong","hd"
8235,"taste","hd"
8235,"like","hd"
8235,"sweet","hd"
8235,"leave","hd"
8235,"unpleasant","hd"
8235,"taste","hd"
8235,"texture","hd"
8235,"smooth","hd"
8235,"bring","hd"
8235,"back","hd"
8235,"elberta","hd"
8235,"peach","hd"
8235,"favorite","hd"
8235,"citrus","hd"
8235,"product","hd"
8235,"sweet","hd"
8237,"buy","hd"
8237,"flavor","hd"
8237,"accident","hd"
8237,"pint","hd"
8237,"glass","hd"
8237,"spoon","hd"
8237,"full","hd"
8237,"label","hd"
8237,"confirm","hd"
8237,"fix","hd"
8237,"break","hd"
8237,"bring","hd"
8237,"original","hd"
8237,"back","hd"
8238,"drinker","hd"
8238,"enjoy","hd"
8238,"flavor","hd"
8238,"food","hd"
8238,"alcohol","hd"
8238,"cook","hd"
8238,"excited","hd"
8238,"moment","hd"
8238,"alcohol","hd"
8238,"pint","hd"
8238,"miss","hd"
8238,"alcohol","hd"
8238,"label","hd"
