doc_id,brand,X1,X2,y_dmm_5,y_kmeans_5,y_manual_5,y_dmm_10,y_kmeans_10
7117,bj,-27.662077,-23.3998,2,2,0,1,8
7118,bj,12.659261,27.449635,1,2,3,6,6
7126,bj,-5.205902,-34.856506,2,0,0,7,7
7128,bj,6.9364944,4.3411837,1,2,3,5,6
7137,bj,24.844938,-15.360201,0,0,0,2,7
7182,bj,25.787971,16.107044,0,2,0,5,3
7183,bj,30.635479,25.866772,2,2,3,6,3
7210,bj,7.463286,31.369896,2,2,2,1,6
7212,bj,12.768487,38.11264,2,2,3,8,6
7213,bj,15.450454,-4.6730394,3,1,0,0,0
7216,bj,-19.387732,-39.3251,3,1,0,0,0
7220,bj,-12.712599,7.7094316,0,2,0,8,3
7223,bj,-41.46347,-11.233279,0,3,0,7,9
7230,bj,3.0535061,-12.745249,2,4,0,7,2
7233,bj,-10.812104,18.299212,4,2,0,5,3
7245,bj,-39.483875,-12.008718,2,3,0,7,9
7248,bj,-29.540863,5.6770835,1,3,2,7,9
7249,bj,-11.582566,4.770511,3,2,1,7,3
7253,bj,-3.3768623,30.84574,2,1,4,1,6
7254,bj,2.6749086,36.26867,2,1,3,1,6
7256,bj,18.213408,28.564716,1,2,0,2,3
7258,bj,16.291456,10.087826,2,2,0,7,3
7265,bj,19.171682,-13.650028,2,0,3,1,6
7267,bj,-33.2741,10.798175,2,3,0,0,9
7273,bj,-8.558979,-9.145277,1,4,0,2,2
7274,bj,19.181053,-15.699505,2,0,4,8,7
7276,bj,9.30558,5.2603016,4,2,4,8,3
7279,bj,28.238031,-19.456549,0,0,0,8,7
7309,bj,-17.53421,-11.388278,2,0,3,8,8
7310,bj,20.4184,26.554283,3,2,2,5,3
7311,bj,9.784967,-8.3416815,2,4,0,6,2
7312,bj,-35.35625,8.572555,1,3,3,5,9
7313,bj,24.40172,-20.611029,2,0,3,8,7
7314,bj,49.178604,10.4241085,4,2,3,0,3
7315,bj,-8.375902,-7.263413,3,4,0,6,2
7316,bj,4.018169,38.006702,0,1,4,6,6
7317,bj,12.874354,36.76193,0,2,3,6,6
7318,bj,-17.997946,21.217772,1,4,3,3,6
7319,bj,-4.1024785,-15.775638,3,4,0,4,5
7320,bj,-0.39048812,-2.4916987,3,4,0,7,2
7321,bj,-21.083296,3.5219314,0,2,0,4,3
7322,bj,7.714052,-1.5124649,3,4,1,4,2
7323,bj,-6.573357,29.1513,0,1,4,8,0
7324,bj,9.473433,11.163236,3,2,3,5,3
7325,bj,-25.225195,5.9187026,2,2,0,7,3
7326,bj,13.743204,-33.441277,0,0,4,3,7
7327,bj,-3.2662153,3.7064922,4,4,0,9,2
7328,bj,27.759426,-2.1584487,4,2,4,7,3
7329,bj,-9.593839,30.44192,2,1,3,8,0
7330,bj,8.010496,1.5982611,2,4,3,6,2
7331,bj,-29.911798,1.3704624,3,3,0,5,9
7332,bj,1.6546158,-10.632309,3,4,0,6,2
7333,bj,-41.757244,-12.216431,3,3,4,7,9
7335,bj,49.179836,10.425007,4,2,3,0,3
7336,bj,5.821048,-9.180584,1,4,0,6,2
7337,bj,22.351885,-4.2865243,0,1,1,6,0
7338,bj,7.159444,0.20702396,1,4,1,6,2
7339,bj,5.6516333,1.5538917,2,4,3,6,2
7340,bj,26.623035,-7.2287154,0,1,3,8,6
7341,bj,-12.835789,-15.205409,3,4,0,4,2
7342,bj,1.9148967,-10.070957,3,4,0,6,2
7343,bj,18.469522,20.586914,4,2,2,6,3
7344,bj,17.126842,-31.783812,1,0,4,6,7
7345,bj,2.3339295,-18.831392,3,4,0,7,5
7346,bj,30.15326,17.593866,1,2,0,8,3
7347,bj,24.05738,-10.349408,2,0,4,8,6
7348,bj,7.3699055,33.419064,2,2,3,6,6
7349,bj,-9.4064245,-19.997807,2,4,0,6,2
7350,bj,11.003241,2.6965635,4,2,0,3,3
7351,bj,-4.1005974,-16.982998,4,4,0,9,5
7352,bj,-35.83042,-0.6405644,3,3,0,5,9
7353,bj,-43.818604,-0.7799458,4,3,0,1,4
7354,bj,-4.8845897,-18.998632,1,4,0,7,5
7355,bj,-11.802354,31.062895,0,1,3,8,0
7356,bj,-0.34390295,-0.731889,1,4,0,7,2
7357,bj,32.39932,-12.747214,4,0,3,7,6
7358,bj,-12.703025,-4.571289,4,4,1,9,2
7359,bj,-2.0429885,-7.0698,4,4,0,6,2
7360,bj,1.758423,9.183798,3,2,1,4,2
7361,bj,2.87879,-15.4927845,1,4,0,3,2
7362,bj,8.085672,-9.755005,4,0,0,6,2
7363,bj,5.7271943,-3.7689452,4,4,0,6,2
7364,bj,-37.282528,-21.516535,3,3,4,1,9
7365,bj,-12.360182,-11.311933,1,4,1,7,5
7366,bj,-2.7183213,-17.998968,4,4,4,9,5
7367,bj,22.56275,-11.260126,4,0,4,6,7
7368,bj,-17.124987,13.686937,3,1,1,6,0
7369,bj,7.842862,15.332229,2,2,2,8,3
7370,bj,18.493612,23.584702,0,2,0,8,3
7371,bj,-9.790386,-10.126708,3,4,0,6,2
7372,bj,0.41405347,-13.076524,4,4,0,6,2
7373,bj,2.3537345,-15.702236,3,4,0,6,2
7376,bj,30.6509,6.590978,3,2,0,6,3
7377,bj,-5.105239,31.302717,2,1,3,8,6
7378,bj,0.306517,-14.228842,1,4,0,7,2
7379,bj,-0.99109864,-11.911761,1,4,0,7,2
7380,bj,28.941906,18.538538,4,2,0,6,3
7381,bj,31.557682,18.909512,3,2,4,6,3
7382,bj,25.055948,7.9038644,2,2,3,9,3
7383,bj,24.04423,16.779564,3,2,3,7,3
7385,bj,31.736712,16.343742,0,2,0,6,3
7386,bj,24.644232,9.590401,0,2,4,2,3
7387,bj,14.192051,20.841366,1,2,0,3,3
7388,bj,-10.112422,20.933191,4,2,0,0,8
7391,bj,26.264353,5.3395996,4,2,4,6,8
7392,bj,19.680399,-36.535194,2,0,0,6,6
7393,bj,-2.7514267,-13.850422,3,4,4,4,5
7394,bj,-5.5611315,-19.382677,1,4,0,5,2
7395,bj,-21.59252,22.607954,4,1,4,6,8
7396,bj,-38.813305,-14.195827,1,3,4,7,9
7397,bj,-2.3553927,-9.834058,4,4,3,9,2
7399,bj,42.348362,14.186531,1,2,0,5,3
7402,bj,20.370852,-31.88859,2,0,3,8,6
7403,bj,25.54526,-7.948755,4,1,3,6,6
7405,bj,-5.8525395,33.859035,1,1,0,6,6
7406,bj,1.9577057,-11.832428,3,4,1,6,2
7407,bj,3.4260294,-11.283562,1,4,1,5,2
7408,bj,-8.347096,2.4826136,1,4,0,7,2
7409,bj,-32.934208,1.1279294,0,3,0,8,9
7410,bj,-8.057476,-1.9503477,3,4,0,6,2
7411,bj,26.779589,19.807241,0,2,4,9,3
7412,bj,-4.843476,29.972279,4,1,3,6,6
7413,bj,3.3735955,-8.509682,3,4,0,6,2
7414,bj,14.5524845,-7.0442147,2,2,0,6,8
7415,bj,-0.6406629,-7.986813,4,4,0,6,2
7416,bj,27.006027,-15.265373,1,0,1,6,7
7417,bj,-6.1048803,-20.323208,1,4,0,2,2
7418,bj,-24.084316,18.108473,4,1,0,6,6
7420,bj,-0.76124895,-17.435532,3,4,0,6,5
7421,bj,0.13892686,-3.3018458,1,4,0,7,2
7422,bj,34.718777,11.94767,3,2,1,0,3
7423,bj,31.442955,11.842955,2,2,0,8,3
7424,bj,5.71806,5.5395865,3,2,3,6,6
7425,bj,-34.049084,-20.278301,3,3,0,4,8
7426,bj,-40.00934,3.13049,3,3,0,6,9
7427,bj,7.0398903,-36.54038,3,0,0,6,7
7428,bj,16.668615,-9.685068,1,0,3,8,2
7429,bj,-28.31553,13.25661,2,1,0,6,6
7431,bj,7.1934958,0.5024715,2,4,0,6,2
7432,bj,-18.405329,20.531586,3,4,0,7,6
7433,bj,7.938705,8.066817,3,2,0,4,3
7434,bj,-8.061485,-5.8680253,3,4,0,6,2
7436,bj,-9.157394,23.432627,3,2,4,0,3
7437,bj,25.370993,19.770176,2,2,1,6,3
7438,bj,5.829343,-0.3674597,1,4,0,6,2
7441,bj,14.629228,-6.9306636,3,2,1,6,3
7442,bj,-0.6939168,-5.950159,3,2,0,6,2
7443,bj,12.488988,32.77214,4,2,4,6,6
7444,bj,-32.12693,-6.267222,0,3,0,6,9
7445,bj,26.013334,28.009626,3,2,0,4,3
7446,bj,20.960434,0.11093594,3,2,0,7,3
7447,bj,-1.0392442,-27.332342,3,0,0,7,7
7448,bj,7.624442,-7.5374384,3,2,0,6,2
7449,bj,0.54109555,-11.209445,3,4,0,7,2
7450,bj,-20.918129,1.8617115,3,2,0,7,3
7451,bj,-19.828936,0.005476754,1,2,0,5,3
7452,bj,20.372229,-9.087779,1,0,1,7,6
7453,bj,4.2312617,-7.2156577,2,4,0,6,2
7454,bj,2.8298237,-12.60493,3,4,0,6,2
7455,bj,27.338636,14.767133,3,2,3,7,3
7456,bj,-13.15315,6.128971,3,2,0,0,3
7457,bj,30.133648,22.755985,3,2,3,6,3
7458,bj,-3.5847547,3.2770479,4,2,0,6,2
7459,bj,2.7135375,-15.3817005,3,4,0,6,2
7460,bj,3.6830492,-4.8822694,3,4,0,7,2
7461,bj,-22.883234,2.5160785,4,2,0,4,3
7462,bj,8.499855,17.03396,2,2,3,8,3
7463,bj,10.200544,2.4722302,3,2,0,6,3
7464,bj,5.698514,-5.845267,4,2,0,9,2
7465,bj,-21.032259,0.7814761,3,2,0,5,3
7466,bj,30.306335,23.237125,3,2,4,1,3
7467,bj,23.898048,14.788227,1,2,0,2,3
7469,bj,7.8969965,33.016544,4,2,3,1,6
7470,bj,26.003084,16.494339,2,2,0,4,3
7471,bj,27.426811,15.682838,1,2,0,3,3
7472,bj,26.751228,16.177982,4,2,0,6,3
7473,bj,26.87114,16.183935,1,2,0,2,3
7474,bj,-40.558613,3.7690125,2,4,0,6,5
7492,bj,-36.682064,-5.529062,3,3,0,4,9
7523,bj,9.051366,40.036015,1,2,0,8,6
7525,bj,-11.30719,16.594793,1,3,4,0,9
7543,bj,-5.867944,31.251286,0,1,3,8,6
7544,bj,6.6932044,32.67622,4,2,3,8,6
7557,bj,24.288012,1.0156285,1,2,0,2,3
7558,bj,13.902069,-35.91952,2,0,3,1,7
7563,bj,41.09697,4.017582,0,2,0,1,3
7573,bj,-5.752754,-7.62051,3,4,0,4,2
7577,bj,-28.333237,-5.072819,3,2,0,2,3
7581,bj,-27.430788,15.564353,1,2,0,4,6
7583,bj,31.874887,15.929556,1,2,0,0,3
7602,bj,-22.839912,7.445273,2,2,0,0,3
7603,bj,-16.032175,-2.88821,0,2,0,5,3
7605,bj,-7.7383943,-7.343445,4,4,0,9,2
7606,bj,-7.7512136,-17.600174,1,4,0,7,5
7612,bj,0.9764832,-4.8355703,2,4,0,6,2
7614,bj,-1.7565951,-13.791555,3,4,0,4,5
7615,bj,-10.92838,-17.47775,1,3,0,4,5
7616,bj,18.561596,16.182068,1,2,3,7,3
7617,bj,11.041516,-25.562975,3,0,0,7,7
7618,bj,3.5280175,28.425129,2,2,0,7,6
7619,bj,2.7581997,16.531033,1,4,3,7,0
7621,bj,11.226482,40.05677,2,2,2,1,6
7622,bj,-36.728767,3.8921933,1,3,0,7,9
7623,bj,-32.06083,3.5704877,1,3,0,7,9
7624,bj,-20.78428,8.690646,1,3,0,6,9
7625,bj,-5.8099594,26.636925,1,1,3,0,0
7626,bj,14.589537,5.220902,0,2,2,6,3
7629,bj,-10.411089,-37.37738,1,3,0,7,9
7630,bj,-31.712593,2.9209783,3,3,0,4,9
7632,bj,14.17882,2.4243171,2,2,0,8,3
7633,bj,20.68265,-32.59851,2,0,3,8,6
7634,bj,10.622614,-34.892326,1,0,3,2,7
7635,bj,-25.46822,7.551708,1,2,0,0,3
7636,bj,-10.7228365,-17.599844,4,4,0,9,5
7637,bj,-5.6132183,35.7933,2,1,3,6,0
7638,bj,-11.302931,-21.94954,3,3,0,7,9
7639,bj,-27.892143,11.755855,1,2,0,0,6
7640,bj,-16.953278,-38.291256,1,3,0,6,9
7641,bj,-23.411303,17.101324,1,2,0,9,6
7642,bj,-47.050053,-10.915742,4,3,4,9,0
7650,bj,2.9623747,-7.507848,1,4,0,6,2
7652,bj,-7.651456,-8.27856,3,4,0,4,2
7656,bj,3.0120082,-10.545327,3,4,0,6,2
7657,bj,6.3735003,-35.14474,1,0,0,2,7
7659,bj,25.412283,-26.334011,0,0,4,3,7
7661,bj,2.967946,-10.6153755,3,4,0,7,2
7665,bj,31.584183,18.897596,1,2,3,6,3
7666,bj,-21.883081,-20.374014,2,3,3,1,8
7667,bj,-16.1594,17.686686,2,2,0,8,3
7668,bj,-41.603527,-4.841007,4,3,0,9,9
7669,bj,34.433758,13.44933,2,2,4,8,3
7671,bj,-5.038284,31.2796,2,1,3,8,6
7672,bj,-36.668262,0.14322461,3,3,0,5,0
7673,bj,-37.430557,-1.7933664,0,3,0,0,0
7674,bj,-3.2666614,-22.457468,2,4,0,6,2
7675,bj,42.615364,10.242203,0,2,0,8,3
7676,bj,-24.474743,-19.468077,0,3,0,9,8
7677,bj,-22.369978,9.163987,2,2,0,8,3
7678,bj,-16.647573,27.219278,0,1,0,7,0
7679,bj,-40.404373,-11.5752945,2,3,3,8,9
7680,bj,-29.377003,-21.006079,2,2,4,1,8
7681,bj,-20.469034,-22.372746,2,1,3,1,8
7682,bj,33.28837,14.194238,2,2,0,8,3
7684,bj,-18.393988,10.0070305,2,2,4,8,3
7686,bj,-38.223446,-21.946955,3,3,4,5,9
7688,bj,5.1572304,21.423214,1,1,0,8,0
7689,bj,0.5055496,-41.20311,2,0,0,8,7
7690,bj,-39.166164,-10.048887,3,3,2,7,9
7691,bj,8.143834,7.9189553,1,2,0,8,3
7694,bj,14.386396,29.823109,2,2,3,6,6
7696,bj,-40.069744,-5.0592175,3,3,0,7,9
7697,bj,-31.627455,-5.232589,4,2,0,3,3
7699,bj,-18.342224,8.121588,4,2,4,9,3
7700,bj,8.975927,2.2603092,4,2,4,9,3
7702,bj,8.944403,11.875859,2,2,3,8,3
7703,bj,28.201212,28.97353,0,2,4,1,3
7704,bj,2.1285233,39.665943,2,1,0,8,6
7705,bj,-6.209607,5.9380717,0,4,0,4,2
7706,bj,-2.475184,-32.73496,2,0,4,8,7
7707,bj,-17.869864,4.447517,2,2,0,8,3
7710,bj,-45.154182,-11.058587,2,3,0,1,9
7711,bj,-8.814669,-38.58679,2,0,0,8,7
7712,bj,-12.455641,5.1572347,1,2,0,0,3
7714,bj,15.431074,-19.744684,2,0,2,8,7
7716,bj,-41.287666,-11.652919,2,3,0,8,9
7717,bj,2.9335487,33.191845,2,2,4,1,6
7718,bj,39.14142,11.56231,4,2,3,1,3
7720,bj,-17.340706,0.17084147,3,2,0,2,3
7721,bj,-29.597572,-1.1256869,2,3,0,8,9
7722,bj,1.4011151,-5.2169924,3,4,0,6,2
7726,bj,-4.0027933,-8.360782,1,4,0,6,2
7727,bj,19.263372,-30.236164,2,0,3,8,6
7728,bj,39.051876,-13.874385,1,0,2,2,7
7729,bj,-1.7192522,31.831417,2,1,3,8,6
7731,bj,-14.325169,7.0339127,3,2,0,8,3
7732,bj,21.378733,-27.727144,2,0,4,6,7
7733,bj,1.1353579,-34.589928,0,0,0,8,7
7736,bj,-8.644905,5.6286774,1,2,0,8,3
7737,bj,-9.797171,11.112081,1,2,0,7,3
7739,bj,-8.802935,31.94897,2,1,3,8,0
7741,bj,-0.8485312,-34.921814,2,0,4,8,7
7742,bj,30.265411,21.25955,2,2,4,8,3
7744,bj,-3.6677992,-34.15243,2,0,0,8,7
7745,bj,41.919296,15.496741,2,2,4,8,3
7746,bj,26.332352,13.664894,0,2,4,6,3
7748,bj,21.049194,-23.76993,2,0,4,8,7
7749,bj,25.445145,19.741924,3,2,4,4,3
7751,bj,-25.190098,-21.216305,2,2,0,8,8
7754,bj,-0.4045209,-14.801592,3,4,0,6,2
7756,bj,10.875844,3.0195463,1,2,2,2,3
7759,bj,-1.3345774,-40.67718,2,0,0,8,7
7761,bj,19.052172,19.461973,3,2,0,2,3
7778,bj,22.774075,-4.0255966,0,1,3,8,0
7779,bj,-6.205904,4.042683,1,4,0,7,0
7783,bj,-6.455094,-4.4288096,3,4,0,4,2
7784,bj,15.298915,-35.939575,3,0,4,7,7
7785,bj,-0.09342952,-34.201035,0,0,0,6,7
7787,bj,-42.605106,-1.7655187,4,3,0,7,9
7788,bj,-0.9305563,-41.07596,2,0,4,8,7
7794,bj,12.292052,15.326058,3,2,4,8,3
7800,bj,-0.7618691,-18.25921,4,4,0,9,5
7801,bj,1.3282261,36.755047,2,1,0,8,6
7805,bj,-7.737146,-38.95551,3,0,0,7,7
7806,bj,-14.803225,-13.403171,3,3,0,4,9
7812,bj,-28.539703,11.922018,2,2,3,7,6
7816,bj,-28.000118,11.749672,2,2,3,7,6
7831,bj,8.222978,-1.1431295,1,4,0,6,2
7832,bj,10.932638,1.3821425,1,2,4,5,3
7834,bj,19.545683,-13.167664,2,0,3,8,6
7835,bj,22.222801,-25.175806,2,0,2,8,7
7836,bj,-46.5459,-10.995412,2,3,0,8,0
7837,bj,1.4047694,34.648148,2,1,4,8,6
7838,bj,-25.687157,-32.1241,2,3,4,1,8
7839,bj,1.1466167,37.03262,2,1,4,8,6
7841,bj,19.651413,15.138902,1,2,0,0,3
7843,bj,-41.758556,-15.811667,3,3,3,8,9
7844,bj,-11.798465,28.72019,0,1,3,8,0
7845,bj,-9.37527,31.60096,2,1,3,8,0
7846,bj,-24.156197,-2.1984468,0,2,0,9,3
7848,bj,-28.630224,-21.534101,2,2,0,8,8
7849,bj,27.013103,9.3432,2,2,3,8,3
7850,bj,1.6019769,31.395105,2,2,4,1,6
7851,bj,6.978492,-34.818584,0,0,0,8,7
7852,bj,32.880333,12.830167,4,2,0,8,3
7853,bj,32.850483,12.773015,2,2,0,8,3
7855,bj,37.642887,10.717468,2,2,0,9,3
7856,bj,22.843634,10.769987,2,2,3,8,3
7857,bj,30.03233,17.895348,2,2,0,8,3
7859,bj,27.894064,17.356085,2,2,0,5,3
7861,bj,0.330906,30.84563,2,2,4,1,6
7862,bj,21.761702,-0.6783968,2,2,0,6,3
7866,bj,-0.9620906,-39.046867,2,0,0,8,7
7869,bj,-22.155895,-2.4894817,2,2,0,0,6
7870,bj,-32.540905,-0.00024782913,0,3,0,0,9
7871,bj,4.8852143,-7.515853,2,4,4,8,2
7876,bj,21.913637,9.959501,2,2,4,8,3
7878,bj,30.357279,-28.68914,2,0,0,1,7
7880,bj,-29.827194,-24.49707,0,2,0,2,8
7885,bj,30.083601,17.694202,4,2,0,9,3
7887,bj,7.746466,16.57352,0,2,4,8,3
7888,bj,19.875381,-16.31954,1,0,0,2,7
7891,bj,41.434425,4.2726145,2,2,0,8,3
7895,bj,19.852468,-16.349348,1,0,1,9,7
7897,bj,19.602007,26.680683,0,2,0,2,3
7902,bj,11.619584,-35.180523,1,0,2,2,7
7907,bj,34.2111,12.83925,2,2,0,8,3
7916,bj,20.817041,5.072536,2,2,4,8,3
7931,bj,14.415309,-18.174328,3,0,0,8,7
7932,bj,-42.33105,-3.6703053,3,3,0,6,9
7964,hd,-10.035499,-8.762584,0,4,0,3,1
7968,hd,-13.221223,-19.851652,0,2,0,3,4
7974,hd,8.382518,30.127071,4,4,3,5,1
7977,hd,-19.890718,-8.423892,0,2,0,6,4
7987,hd,15.766159,-2.2367146,4,4,0,6,6
7998,hd,8.760367,23.59267,0,4,1,7,1
7999,hd,9.199183,21.721485,0,4,1,3,1
8007,hd,-11.358449,14.1176405,0,4,0,3,1
8014,hd,27.547588,-11.449315,2,4,1,0,1
8023,hd,1.2723267,23.339098,0,4,1,3,1
8043,hd,-12.858999,-14.120001,3,4,0,0,4
8072,hd,18.712486,-0.9128919,4,4,0,9,1
8078,hd,7.4632077,21.622196,0,4,1,3,1
8090,hd,0.3151599,15.76606,0,4,0,3,1
8096,hd,-3.0357664,-11.506477,0,4,0,3,1
8101,hd,17.708977,-7.5708632,2,4,0,1,1
8116,hd,-9.404728,23.731087,4,1,2,9,5
8117,hd,-11.419417,24.097696,1,1,0,8,5
8123,hd,11.266701,26.707636,3,1,3,0,0
8127,hd,-11.875876,-11.304069,3,4,0,0,1
8129,hd,2.8202722,16.32131,0,4,0,3,1
8131,hd,-14.047605,19.544344,3,1,0,0,5
8134,hd,-1.5306871,13.30561,0,4,0,7,1
8135,hd,26.085613,-5.368847,2,4,3,8,1
8143,hd,18.234453,15.038996,0,4,3,3,6
8149,hd,14.208611,-5.92102,1,4,0,2,1
8182,hd,27.110723,-11.482973,3,4,0,2,1
8195,hd,-3.67216,29.635204,4,1,0,5,5
8211,hd,-13.014921,-5.5840454,4,1,4,0,5
8212,hd,-8.130972,22.715427,1,1,0,5,5
8215,hd,5.3932095,-14.3304,3,0,1,6,6
8216,hd,-18.464628,7.787236,0,2,0,3,4
8217,hd,-5.1485505,8.474906,3,2,0,0,3
8222,hd,-1.5436281,17.45584,0,4,0,3,1
8223,hd,-11.814439,18.053308,0,1,0,3,5
8225,hd,-5.564742,15.692337,0,4,0,0,1
8227,hd,-12.537877,-5.6125517,4,1,0,0,5
8228,hd,-13.318183,-11.204435,0,4,0,3,1
8230,hd,-10.794305,29.591633,0,1,0,5,5
8231,hd,-6.3371015,24.810587,4,1,2,3,5
8233,hd,25.087074,-15.432043,3,4,0,2,1
8235,hd,-22.531359,-4.5570817,0,2,0,6,3
8237,hd,13.140566,12.592848,4,4,3,5,6
8238,hd,-12.1632,-5.6859155,0,1,0,0,5
8243,hd,18.401945,-8.659168,2,4,0,2,1
8247,hd,-17.864326,-8.281573,4,2,0,3,4
8248,hd,-6.6431317,12.039426,0,4,0,3,1
8250,hd,-6.38878,12.22223,0,4,0,8,1
8253,hd,3.5172524,26.497393,0,1,0,3,5
8254,hd,-10.041411,20.759602,4,1,0,6,5
8256,hd,4.74094,5.8219895,0,4,0,8,1
8257,hd,-11.69795,7.375733,1,2,0,5,4
8258,hd,-19.045797,7.635271,0,1,0,3,5
8259,hd,-21.17075,3.8569057,4,1,0,0,5
8261,hd,-3.879079,-19.479877,0,4,0,3,1
8268,hd,-1.967825,3.149648,2,4,0,1,1
8269,hd,-8.428326,15.043654,3,1,0,2,5
8272,hd,-17.519087,-3.1915004,0,2,0,3,4
8274,hd,7.0222516,4.705375,4,4,0,8,1
8297,hd,6.239792,3.5244424,0,4,0,6,1
8298,hd,-7.510488,13.624505,4,4,0,8,1
8300,hd,-10.907481,17.543638,0,1,0,0,5
8302,hd,-23.84887,12.720342,0,2,0,5,3
8306,hd,-10.425548,-11.8259325,3,4,0,0,1
8310,hd,-23.46664,0.02537193,2,2,0,8,4
8316,hd,-2.0273006,1.1587775,0,4,0,6,1
8322,hd,18.502705,-16.052834,4,4,0,0,1
8323,hd,-6.0857368,10.108159,0,4,0,0,1
8326,hd,5.848131,13.617484,0,4,3,3,1
8335,hd,-5.007147,14.486199,0,4,0,6,1
8337,hd,7.7407937,16.629766,0,4,0,3,1
8338,hd,-1.9680969,3.1494389,2,4,0,1,1
8344,hd,-5.1211963,2.9506435,1,2,0,8,3
8346,hd,3.9964223,18.008005,0,4,0,3,1
8349,hd,-12.730912,-16.454306,0,4,0,3,4
8355,hd,6.2260885,22.750874,0,4,0,3,1
8360,hd,5.2088194,10.88921,1,4,0,5,1
8389,hd,-16.479723,27.258821,0,1,4,3,5
8390,hd,-12.456162,-1.7347355,0,1,0,3,0
8392,hd,-18.707619,14.552826,0,2,0,8,0
8395,hd,-21.066713,8.959092,0,1,0,5,7
8396,hd,-31.226698,-3.7708664,0,3,0,3,4
8397,hd,-22.935719,8.955932,3,3,0,6,7
8399,hd,-34.318905,0.005159571,0,2,0,6,3
8401,hd,13.806028,19.507935,4,4,0,2,6
8402,hd,-23.63198,8.832888,4,3,0,9,7
8404,hd,-22.218039,1.6718903,0,3,0,3,7
8405,hd,-19.748396,-0.4631276,0,1,0,3,7
8406,hd,-23.902695,-17.433495,0,3,0,3,4
8408,hd,-1.5492724,17.54774,3,4,0,8,1
8409,hd,15.239829,12.474539,3,0,4,1,6
8410,hd,-8.943729,29.677862,0,1,0,3,5
8412,hd,0.49425116,31.777927,4,1,0,0,5
8413,hd,-21.131615,3.6296046,3,1,0,3,5
8414,hd,-0.56453687,25.859932,0,1,0,6,5
8415,hd,28.179636,-4.0700955,0,4,0,3,1
8416,hd,21.024044,15.615177,0,4,0,3,1
8417,hd,-13.447569,-9.500131,0,2,0,3,4
8418,hd,0.51526546,23.663181,0,1,1,3,5
8421,hd,-15.623984,16.976738,0,1,0,6,5
8425,hd,-15.704916,-4.0564957,0,2,0,3,0
8429,hd,-11.279123,27.010477,0,1,0,3,5
8430,hd,-2.2416115,24.410519,0,1,0,3,5
8437,hd,3.0450327,15.885798,0,4,0,3,1
8443,hd,-7.4543858,13.692565,0,4,0,6,1
8448,hd,-2.9478445,3.7744045,2,4,0,0,1
8465,hd,14.231628,-5.9423223,3,4,0,3,1
8467,hd,14.014682,14.772748,4,4,0,6,1
8471,hd,17.131592,-22.299616,4,4,3,0,1
8475,hd,-21.038115,6.06227,0,1,0,3,7
8477,hd,-8.602538,10.074555,2,4,0,0,1
8480,hd,22.65388,-21.686848,2,4,2,8,1
8481,hd,-20.79592,19.012875,3,2,0,7,4
8482,hd,21.491116,-7.153936,3,4,4,6,1
8483,hd,33.778492,-17.620823,3,4,0,3,1
8484,hd,-24.244678,-11.981477,0,2,0,3,4
8485,hd,-15.858688,26.04618,1,1,0,3,5
8486,hd,-8.6147585,12.119812,0,4,0,6,1
8488,hd,26.144829,7.9849486,3,0,3,2,6
8489,hd,-33.85494,-6.1662154,2,3,4,6,4
8491,hd,-32.344463,8.74669,1,3,0,5,7
8494,hd,-6.5987043,18.446535,0,1,0,3,5
8499,hd,26.18246,7.9740915,3,0,1,6,6
8508,hd,2.942767,1.0803679,1,4,3,4,1
8514,hd,-1.9046856,32.623344,3,1,0,2,5
8517,hd,4.0958543,2.384252,0,4,0,3,1
8527,hd,11.172048,-2.2763598,3,4,0,6,1
8532,hd,-3.352805,-11.920708,0,4,1,3,1
8557,hd,7.8568625,-15.918367,0,4,1,6,1
8561,hd,-7.2991185,-10.606608,0,4,1,3,1
8563,hd,-25.061298,-1.3003144,0,2,0,6,4
8564,hd,-8.677155,6.815725,1,2,0,5,3
8566,hd,-24.875172,-1.4848104,0,2,0,3,4
8567,hd,-2.3968782,-17.74846,4,4,2,9,1
8581,hd,-23.939322,-8.1023445,2,2,0,6,4
8584,hd,-1.2909015,23.63401,3,1,1,3,5
8592,hd,-11.109622,24.524715,0,1,0,7,5
8607,hd,-15.494877,17.912086,0,1,0,3,5
8609,hd,-8.44,-5.9335933,4,2,3,8,3
8611,hd,1.3491417,-0.06700279,1,4,0,8,1
8619,hd,-12.577612,9.904698,0,4,0,3,1
8621,hd,-1.9105967,-7.94852,0,4,1,3,1
8624,hd,-15.787593,26.892391,0,1,0,3,5
8625,hd,21.79824,2.283794,1,4,3,2,1
8637,hd,-30.154842,-4.3701167,0,2,0,6,4
8638,hd,22.634018,-13.246523,0,4,0,3,1
8641,hd,-13.661029,-1.5438159,0,4,0,3,0
8653,hd,17.889212,-6.749616,0,4,0,3,1
8660,hd,6.0550566,9.256745,0,4,0,3,1
8661,hd,1.1333966,20.82642,0,4,1,4,1
8662,hd,17.345331,-9.584501,1,4,0,7,1
8670,hd,25.00995,-13.870749,0,4,1,7,1
8681,hd,5.7827272,26.670322,0,4,1,6,1
8687,hd,-20.976683,-7.964389,0,2,0,3,4
8690,hd,25.387177,-13.56006,4,4,0,8,1
8692,hd,9.58071,2.9031656,1,4,0,8,1
8695,hd,0.55749077,-11.936705,0,4,0,3,1
8701,hd,8.752797,23.591013,0,4,0,3,1
8713,hd,17.917107,-2.132489,4,4,0,0,1
